"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"Uroporphyrinogen-III C-methyltransferase",0.113925461905406,0.0047376293135577,0.117191987800992,0.00361556784437003,0.00745815799528381,65,0.111642406171932,0.00352390521605788,0.00615560345832204,93,0.00967034511373415,0.573876274713119,136.748868596551,0.566994208860013,0.85024163854599,0.0485125492574063,0.0843635401664761,0.566091560264103,0.936216408658445
"Glutamate dehydrogenase (NADP(+))",0.113914991688558,0.00443803034397206,0.109739340410155,0.00314606354485754,0.00695708111302384,65,0.116833457635829,0.00310117667515948,0.0057745983197451,93,0.00904140273229746,-0.784625730732295,137.245946826317,0.434025252619496,0.770788187705167,-0.0626415594170835,0.0797906147199087,0.433600667549656,0.868842383414858
"6-phosphogluconolactonase",0.113815437189953,0.00360246309057726,0.115816594496934,0.00228207818910125,0.0059252759612479,65,0.112416778857117,0.00190685424419322,0.00452811319175509,93,0.00745739259354694,0.455898706842766,129.787313750804,0.649224709874559,0.888324295582406,0.0297946535586278,0.0642859504157208,0.643673003887804,0.973493201911932
"Galactokinase",0.113598346469082,0.00438555065351316,0.120510921934592,0.00289790605517163,0.00667706298304603,65,0.108766976520069,0.00311252613229796,0.00578515539358582,93,0.00883465862427624,1.32930381511877,140.913010773641,0.185895897837621,0.706320217468745,0.102532623567432,0.0778304459153411,0.189641383567655,0.806324146987683
"Glucosamine-6-phosphate deaminase",0.113515923707154,0.00478697748751074,0.115676898032273,0.00329138015706192,0.00711594110437633,65,0.112005565307877,0.00388336173043313,0.00646193297292635,93,0.00961213792803377,0.381947570028939,144.647626080529,0.703060798104591,0.913929007735421,0.0322523826677304,0.0857639577149546,0.707383312452071,0.998637635480426
"Phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)",0.113249967831285,0.00332799807733775,0.112161042442624,0.00194636717484502,0.00547212119586465,65,0.114011044715833,0.00163089322420425,0.00418765880675183,93,0.00689061656631664,-0.268481384126488,129.915652532767,0.788754658801067,0.936756937474976,-0.0163596096627274,0.0600061322144533,0.785496427028377,0.999220610047494
"Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)",0.113249967831285,0.00332799807733775,0.112161042442624,0.00194636717484502,0.00547212119586465,65,0.114011044715833,0.00163089322420425,0.00418765880675183,93,0.00689061656631664,-0.268481384126488,129.915652532767,0.788754658801067,0.936756937474976,-0.0163596096627274,0.0600061322144533,0.785496427028377,0.999220610047494
"Ketol-acid reductoisomerase (NADP(+))",0.113001097380582,0.00279404301598963,0.109184323892928,0.00154324892704792,0.00487260620052069,65,0.115668734764426,0.00101386699505244,0.00330178673534878,93,0.00588592276801844,-1.10168127022176,118.837714892742,0.27282655787164,0.706320217468745,-0.0576928719995355,0.0506461584788458,0.256392539706184,0.816882196292119
"Kdo(2)-lipid IV(A) lauroyltransferase",0.112802392557215,0.00455062549010074,0.11805978007913,0.00326393591317612,0.00708621186983907,65,0.109127874396738,0.00327981760003447,0.00593859039792686,93,0.00924560731258889,0.966070197490435,138.084365066815,0.335697981691776,0.718228914020417,0.0786707521755055,0.0815585649995788,0.336242036485241,0.832766761033983
"23S rRNA (cytosine(1962)-C(5))-methyltransferase",0.11267960922558,0.0031415780237132,0.112793462936471,0.00179180461040951,0.00525035472854273,65,0.112600034051301,0.00141463260892423,0.00390014144894334,93,0.00654043791326673,0.0295743018640949,127.179166575091,0.976452919786483,0.994349952862977,0.00171636659009186,0.0568277720527125,0.975943798309437,0.999220610047494
"Glutamate-5-semialdehyde dehydrogenase",0.112438587013075,0.00265752145509965,0.113372827965255,0.00118077408042502,0.00426213034566775,65,0.111785622906713,0.00108178774291063,0.00341059031076091,93,0.00545874356892849,0.290763806451075,133.986533856063,0.771681553264842,0.935398396560708,0.0140987943721795,0.0481066304007667,0.769855207869967,0.999220610047494
"Deoxyribose-phosphate aldolase",0.112052668636443,0.00411948766881542,0.113171715149343,0.0029102441497736,0.00669126198258548,65,0.111270539353234,0.00254965585135148,0.0052359960194415,93,0.00849638989425515,0.223762776869995,131.955987368511,0.823287957206663,0.950600223885918,0.0169417413574299,0.0748099578091747,0.821137238854062,0.999220610047494
"Prephenate dehydrogenase",0.111943082359387,0.00341568239275648,0.109263983443198,0.00212391388704865,0.00571625736494492,65,0.113815570849197,0.00165962685403859,0.00422438753471147,93,0.00710781600111544,-0.640363707401097,126.704939514996,0.523092536514249,0.821822125973691,-0.0408125179722717,0.0624461325953119,0.514355188871896,0.913297510500564
"Glycerate 3-kinase",0.111796810055183,0.00305022283248411,0.112380875312047,0.00150923482177143,0.0048186094734915,65,0.111388592402537,0.00145829168069577,0.00395986814255299,93,0.00623695061423674,0.15909744535184,136.366497454748,0.873827489928315,0.963779880176407,0.0088688543961427,0.0555733129667383,0.873411780329075,0.999220610047494
"Xanthine phosphoribosyltransferase",0.110816487364803,0.00331862043947666,0.110802719233527,0.00195578664873104,0.00548534642161212,65,0.110826110252253,0.00160895766528474,0.00415940140607097,93,0.0068840137581151,-0.00339787506938123,129.071657358307,0.997294139231244,0.999212880465944,-0.000211082793884873,0.0610533928984661,0.997245858554259,0.999220610047494
"Phosphoserine phosphatase",0.110801632861037,0.00350160395705001,0.105817709164256,0.00198433103787255,0.00552523029505774,65,0.114285020391046,0.00189578112559197,0.00451494665371975,93,0.00713532852077317,-1.18667433491527,135.864616963169,0.237426958882954,0.706320217468745,-0.0769776180913589,0.0646920478259186,0.235890110512749,0.806324146987683
"tRNA(adenine(34)) deaminase",0.110362138139668,0.00392487939333114,0.109650289152404,0.00256382599776206,0.00628040419787191,65,0.110859667001734,0.00236943072534094,0.00504754888384935,93,0.00805737094985057,-0.150095838562899,134.378884754554,0.88091405722473,0.965898504654087,-0.0109690281494391,0.0725769180849617,0.880063228529608,0.999220610047494
"D-alanine--poly(phosphoribitol) ligase",0.109492588260478,0.00744889898122032,0.111571106719014,0.0094340694088706,0.0120473868273265,65,0.108039860305587,0.00839272360388306,0.00949970209147106,93,0.0153422250405194,0.230165207725822,132.653814691691,0.818317952876685,0.947903645140445,0.0321618801228239,0.138247951669193,0.816346594738087,0.999220610047494
"2-oxoacid oxidoreductase (ferredoxin)",0.108963212584458,0.00784589004720902,0.095448590221431,0.00766826032677809,0.010861548499021,65,0.118408916386574,0.0110442320194702,0.0108974851688385,93,0.0153859812427301,-1.49228871418205,151.151937103588,0.137707728181976,0.706320217468745,-0.215556246679754,0.148885095585408,0.149678966563905,0.806324146987683
"CCA tRNA nucleotidyltransferase",0.108910701109837,0.00275911435755292,0.11620973493867,0.00107182810645087,0.00406074662792045,65,0.103809225853126,0.00124305079573881,0.00365597286485955,93,0.00546404618984472,2.26947369306477,143.990603783482,0.0247250133743242,0.676517665586484,0.11284177051543,0.050588900260285,0.0271367588289194,0.779732027980302
"1,4-alpha-glucan branching enzyme",0.108855534739938,0.00366008356502957,0.110926336195364,0.00222681143121977,0.00585308785201291,65,0.107408200389371,0.00205779290715172,0.00470391384415619,93,0.00750902409482254,0.468521043689062,134.375024350682,0.640171163657555,0.885681832442455,0.0322298102818896,0.0682998935392673,0.63766704245481,0.973493201911932
"3-isopropylmalate dehydrogenase",0.108744479401174,0.00284275726780528,0.105775663508918,0.00159302362889011,0.00495056116304795,65,0.110819458250601,0.00106018616641285,0.00337636657544038,93,0.00599232067573404,-0.841709750632575,119.412850780443,0.40163294412458,0.75270571265901,-0.0465819054243639,0.0535367883625145,0.385587250021437,0.852054962588999
"Holo-[acyl-carrier-protein] synthase",0.10857554733761,0.00382893112559632,0.1134164459808,0.00231784377052684,0.00597152701837496,65,0.105192123554735,0.00231243268626074,0.00498646844913327,93,0.00777971738081684,1.05714925407761,137.771751248594,0.292293595964719,0.706320217468745,0.0752779803525449,0.0712609155517555,0.292431819237297,0.82047477878728
"N-acetylglucosamine-6-phosphate deacetylase",0.108548819972023,0.00355183829265042,0.108741863206261,0.00173471461436667,0.00516603495382123,65,0.108413897281426,0.00219473492537945,0.00485791110179028,93,0.00709134806768078,0.0462487416645786,147.174261932778,0.963174689649868,0.991926859055234,0.00302056153434736,0.0666950846786242,0.963934783273837,0.999220610047494
"Inositol-phosphate phosphatase",0.108449110994552,0.00380162787554577,0.102418069273887,0.00215611336645784,0.00575942487307389,65,0.11266435520792,0.00235323501010121,0.00503026860705796,93,0.00764686714463741,-1.33993251618325,141.573907807406,0.182413973634083,0.706320217468745,-0.0953499357002482,0.071746883194697,0.18579615129955,0.806324146987683
"Glutamate--tRNA ligase",0.108319578118768,0.00371154428614948,0.108933208415179,0.00198268378492404,0.00552293648889518,65,0.107890696728803,0.00233460023962302,0.00501031220414888,93,0.00745694681779434,0.139804092995257,144.571667587713,0.889009357916807,0.968866449076277,0.00961628020256413,0.0698057326683548,0.890609529533334,0.999220610047494
"Methylenetetrahydrofolate reductase (NAD(P)H)",0.108003417933919,0.00320162503817096,0.106079310619212,0.0019409865673572,0.00546455229689454,65,0.109348224121617,0.0014091252231603,0.00389254211537951,93,0.00670918891711201,-0.487229312334294,123.335848449043,0.626960683471003,0.88183292405702,-0.0303504788642205,0.0606329772680038,0.617385868593071,0.964260597334916
"Beta-glucosidase",0.107518130263921,0.00717816827685741,0.0965008669090161,0.00492161639143242,0.00870156165597915,65,0.115218368092618,0.0103235757202664,0.0105359475388073,93,0.0136646758393057,-1.36977279254312,155.985442326657,0.172726407912606,0.706320217468745,-0.17727718898277,0.136542677272534,0.196090742747337,0.806324146987683
"Glycerol-3-phosphate dehydrogenase",0.106657432045521,0.00421657254705854,0.10623110846828,0.0026307024815152,0.00636178794596807,65,0.106955400137141,0.00296361795134322,0.00564507393147889,93,0.00850524576725018,-0.0851582292482736,142.85245558364,0.932254831276329,0.989846549019797,-0.00679493716669448,0.0806357721083815,0.932952165770375,0.999220610047494
"4-hydroxy-3-methylbut-2-enyl diphosphate reductase",0.10652917759275,0.00332949862343058,0.108018897114836,0.00216671790779731,0.00577357096244778,65,0.105487975776239,0.00147905878854551,0.00398796413491265,93,0.00701697795349036,0.360685377005893,120.548676632969,0.718965915414766,0.921195401269862,0.0237092124421953,0.0634935641854255,0.709349319912226,0.998637635480426
"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase",0.106003518076475,0.00241777660991108,0.108727723235135,0.000875644276795344,0.00367034745115991,65,0.104099503718271,0.000958111636085222,0.00320971582181824,93,0.00487583080808455,0.949216594880584,141.676980151955,0.344126824000502,0.720190937048058,0.0434995969165844,0.0462328438600497,0.348220588596339,0.840041867221969
"Cytidine deaminase",0.105862316538401,0.00416322612201804,0.104658381315671,0.002880041328714,0.00665645011504341,65,0.106703776640309,0.00266810966168003,0.00535624413193243,93,0.0085438679375867,-0.239399220538011,134.487619009111,0.8111604975143,0.945191722204404,-0.0193550179208434,0.0803178288755101,0.809886780735948,0.999220610047494
"5-(carboxyamino)imidazole ribonucleotide synthase",0.105804517687564,0.00346648163285074,0.105995012316429,0.00237032994251324,0.00603875935107566,65,0.105671376280293,0.0015910440122663,0.00413618183012978,93,0.0073194681932569,0.0442157855722129,119.79452263967,0.964806017534381,0.991926859055234,0.00305798499720114,0.0667646289107462,0.963526268852982,0.999220610047494
"Indole-3-glycerol-phosphate synthase",0.105549206309899,0.00276884259609734,0.100555295278969,0.00124230175667019,0.00437176562935422,65,0.109039574234743,0.00117297379311288,0.00355142526759628,93,0.00563249111400313,-1.50631022473904,135.339874789324,0.134318042234706,0.706320217468745,-0.0810031047255408,0.0535863692524197,0.132649474128818,0.806324146987683
"Anthranilate phosphoribosyltransferase",0.105374541204258,0.00275876223625133,0.101163022763853,0.00142464710573426,0.00468162875295843,65,0.10831807559809,0.00103974604928714,0.00334366042625418,93,0.00575306117007506,-1.24369489958736,123.576519067002,0.21596598442505,0.706320217468745,-0.0683387407066217,0.0536192342948726,0.204374700275405,0.806324146987683
"Oligonucleotidase",0.104801781784312,0.00431699454323338,0.108876119103369,0.00305415058788298,0.0068547014611343,65,0.101954126668842,0.00288039973066121,0.00556525292458812,93,0.00882943782105709,0.783967515804783,135.288542851092,0.434429600934175,0.770788187705167,0.0656877403300326,0.0833753048638916,0.431976377162061,0.868842383414858
"Starch synthase",0.104507530215866,0.00351100852103883,0.106366961546067,0.00203333328219745,0.00559303589254936,65,0.103207927673253,0.00190514029675472,0.00452607772083036,93,0.00719495865383134,0.439062130139241,134.995507495887,0.661318472848425,0.889681996836696,0.0301493483136462,0.0682651087682471,0.659353410420298,0.974827089459749
"Galactose-6-phosphate isomerase",0.104505523550297,0.00794503729533725,0.101014356508759,0.00766768612147814,0.0108611418308065,65,0.106945586536319,0.0116713760603539,0.0112026187704319,93,0.015603303149799,-0.380126564908602,152.522652341286,0.704380288030711,0.913929007735421,-0.057057517793491,0.155394140126062,0.71398286527899,0.999220610047494
"Ferrochelatase",0.103716408306367,0.00349405652466381,0.0984186736465929,0.00188965959016686,0.00539181657723694,65,0.107419126079328,0.0019435303802393,0.00457145230004704,93,0.00706893642170959,-1.27323997498316,139.086400838237,0.205056819759023,0.706320217468745,-0.0875076896737969,0.068962539515321,0.206360966690998,0.806324146987683
"dTDP-4-dehydrorhamnose 3,5-epimerase",0.103061461198887,0.00372957367959119,0.112557034214582,0.00310359619499139,0.00690996626396239,65,0.0964247703814656,0.00148323177029235,0.00399358594659248,93,0.00798100009284045,2.02133362303653,105.692036786456,0.0457728314443936,0.693479900531819,0.154696941338257,0.0711280139045829,0.0311431164516685,0.779732027980302
"Asparagine--tRNA ligase",0.10295085684235,0.00385235380733458,0.107356551401572,0.00234216532986025,0.00600277542200946,65,0.0998716079568733,0.00234885455183874,0.00502558459857217,93,0.00782878108804216,0.956080309376786,137.997457367582,0.340703558742595,0.720190937048058,0.072270109233878,0.0756786518648922,0.341075222569202,0.836598878290354
"NAD(P)(+) transhydrogenase (Re/Si-specific)",0.101851197450742,0.00719406805460758,0.096091381159005,0.00849934662692482,0.0114349979831991,65,0.105876875504106,0.00800220899627468,0.00927605832368786,93,0.0147242805223286,-0.664582172980312,135.212571655997,0.507449603998727,0.814539455469483,-0.0969772413270905,0.145458325826423,0.50594785797877,0.913297510500564
"16S rRNA (guanine(1207)-N(2))-methyltransferase",0.101451993226275,0.00354352856886602,0.105401195215508,0.00172734496584379,0.00515504975107498,65,0.0986917982875644,0.00216528827314936,0.00482521187138519,93,0.00706096364102059,0.950209811160271,146.853497442253,0.343566838971301,0.720190937048058,0.0657721300812624,0.0707970959241001,0.354312449287395,0.843604044702967
"4-alpha-glucanotransferase",0.101449002250053,0.00419493482061652,0.106329980809689,0.00289590663756064,0.00667475915734982,65,0.0980375656223503,0.00270167539801944,0.00538983052581277,93,0.00857920059828469,0.966572012431687,134.802467656911,0.335488926807519,0.718228914020417,0.0811965572859338,0.0835228942383114,0.332482208047505,0.83149553224338
"NAD(+) synthase",0.101413968244402,0.00329026850565407,0.105630687412269,0.00169119625651057,0.00510082384976353,65,0.0984667989335279,0.00172115614693224,0.00430198272234529,93,0.00667274001364311,1.07360521526296,138.63359085187,0.284864823120404,0.706320217468745,0.0702295048059482,0.0655820957373993,0.285884574029401,0.82047477878728
"dCMP deaminase",0.101139784115317,0.00435339952982651,0.10567912095878,0.00308838767948564,0.00689301505928077,65,0.0979671293322511,0.0029368825423865,0.00561955355666257,93,0.00889342671773206,0.867156369676096,135.657666393083,0.387387602758415,0.73978084212402,0.0757753347976199,0.0870376752123218,0.38530822134961,0.852054962588999
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0.100994744163686,0.0030608437625073,0.101316970760871,0.00167006931307592,0.00506886319082709,65,0.100769532025869,0.00136419207770461,0.00382997807021518,93,0.0063531178224279,0.0861685160425122,128.745345384646,0.931466323908305,0.989846549019797,0.00541787868066984,0.0617469457554658,0.930193262857132,0.999220610047494
"6,7-dimethyl-8-ribityllumazine synthase",0.100947087941287,0.00283364388887203,0.0992630755190108,0.00120392312538444,0.00430370703425357,65,0.102124085870835,0.00132409199330499,0.0037732675912407,93,0.00572358651125246,-0.499863214472112,141.886350145969,0.617945714075994,0.87497470834337,-0.0284149479050056,0.0573173900199077,0.620770305469002,0.965930748142609
"16S rRNA (cytidine(1409)-2'-O)-methyltransferase",0.100460240897264,0.00380679884428504,0.105347068723858,0.00238557238378511,0.00605814440209987,65,0.097044716072225,0.00221921434084568,0.00488492781871335,93,0.00778226402730809,1.06682998964049,134.674084573624,0.287957341570381,0.706320217468745,0.082088452331602,0.0764845695410816,0.284808220514105,0.82047477878728
"23S rRNA (cytidine(1920)-2'-O)-methyltransferase",0.100460240897264,0.00380679884428504,0.105347068723858,0.00238557238378511,0.00605814440209987,65,0.097044716072225,0.00221921434084568,0.00488492781871335,93,0.00778226402730809,1.06682998964049,134.674084573624,0.287957341570381,0.706320217468745,0.082088452331602,0.0764845695410816,0.284808220514105,0.82047477878728
"Argininosuccinate lyase",0.100248976296992,0.00249398088190832,0.097635016517798,0.000973070535091509,0.00386914925073778,65,0.102075937432987,0.000991965086854914,0.00326592885049636,93,0.00506326052865041,-0.877087183260738,138.705522187263,0.381955871695496,0.73807560581744,-0.0444808160573869,0.0508110864759643,0.382693706282231,0.851881704997802
"NADH dehydrogenase",0.0999858747534759,0.0035193645489749,0.0922128381289136,0.00176227875051795,0.00520691662860077,65,0.105418642286772,0.00204116590127402,0.00468487144367982,93,0.00700428449029634,-1.88538946071559,143.94080643744,0.0613925975511738,0.706320217468745,-0.133840129129817,0.0719557170571671,0.0647634858088459,0.779732027980302
"Diacylglycerol kinase (ATP)",0.0998538570126432,0.00303327107774054,0.101532431437988,0.00149132684538503,0.00478993631784395,65,0.0986806598336389,0.00143997093672647,0.00393491530524157,93,0.00619895542720101,0.460040669406205,136.33524340759,0.646219862453067,0.887490025096235,0.0284892907639581,0.0617362487737665,0.645105825524466,0.973493201911932
"Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)",0.0997383633962511,0.00527622826973397,0.0914599487662589,0.00361338005589606,0.00745590117949541,65,0.105524352116138,0.00491021301390558,0.0072662224984399,93,0.0104109774658884,-1.35092054477703,149.492555752358,0.178762045496306,0.706320217468745,-0.143040593972073,0.108583009707348,0.189656715662322,0.806324146987683
"Beta-fructofuranosidase",0.0990443702738748,0.00509064497942563,0.107312974346602,0.00512164513112111,0.00887662889157738,65,0.0932652383950868,0.00334243302361932,0.00599500959456425,93,0.0107114275667487,1.31147187095058,118.542468816431,0.192232843212562,0.706320217468745,0.140302099286407,0.102621293232961,0.173534690379803,0.806324146987683
"Membrane alanyl aminopeptidase",0.0987017497723053,0.00399695300799784,0.0985898830184692,0.00291609826845311,0.00669798852521368,65,0.0987799362131585,0.00227891184469378,0.00495019478784094,93,0.00832871410972076,-0.0228190321081445,126.710424419437,0.981830522458078,0.994568835531447,-0.00192585932510265,0.0825751368041824,0.98142282304752,0.999220610047494
"Ornithine carbamoyltransferase",0.0986962309849694,0.00317523716954609,0.103688049384628,0.00163685902228616,0.00501821148385659,65,0.0952073256518748,0.00154985479440363,0.0040822916745583,93,0.00646896837315489,1.31098549931805,135.465155594779,0.19208066748556,0.706320217468745,0.0853299774328134,0.0648157018709533,0.189936648739694,0.806324146987683
"S-ribosylhomocysteine lyase",0.098486709061148,0.00417433061946478,0.100258810624604,0.00282733521013733,0.00659526078114759,65,0.0972481434522809,0.00272770873955045,0.00541573646889714,93,0.00853391271761588,0.352788606111281,136.298524045032,0.724791903023072,0.921195401269862,0.0304890570032465,0.0861501376086869,0.723887142162901,0.999220610047494
"Maltose O-acetyltransferase",0.0984585317941172,0.00593754237538888,0.101447617347724,0.00752377175438392,0.0107587329496939,65,0.0963693859770803,0.00426100909077101,0.00676884791166866,93,0.0127109258802862,0.399517031132994,112.438388321388,0.690270155000164,0.908551965930701,0.0513540016922223,0.121954729772187,0.674268439648699,0.983715308086507
"tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase",0.0984477387244494,0.00304339678379864,0.0980431568996283,0.00162406977648252,0.00499856868202907,65,0.0987305109676039,0.00136740411707161,0.00383448432987263,93,0.00629991737604554,-0.109105251219509,130.13671506022,0.913287066472962,0.979547873426607,-0.00698626868909933,0.0630693326218022,0.911940129575204,0.999220610047494
"(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin)",0.0980526092618348,0.0027271093459384,0.097849424549,0.00129983817169941,0.00447185759319739,65,0.0981946200826334,0.00110099054678935,0.00344072783433869,93,0.00564235042901716,-0.0611793857854241,130.411605265935,0.951310007387016,0.990493569962849,-0.00352161566172743,0.0567219886269362,0.950574181555063,0.999220610047494
"(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)",0.0980526092618348,0.0027271093459384,0.097849424549,0.00129983817169941,0.00447185759319739,65,0.0981946200826334,0.00110099054678935,0.00344072783433869,93,0.00564235042901716,-0.0611793857854241,130.411605265935,0.951310007387016,0.990493569962849,-0.00352161566172743,0.0567219886269362,0.950574181555063,0.999220610047494
"Repressor LexA",0.0980417365231575,0.00288032470700209,0.103146760625352,0.00136326698966988,0.00457966574136296,65,0.0944737089248494,0.00125728530082779,0.00367684603744765,93,0.00587303457215331,1.47675815525174,134.28530620922,0.142081771105454,0.706320217468745,0.0878312511591984,0.0590745559652314,0.13908955135502,0.806324146987683
"dTDP-4-dehydrorhamnose reductase",0.0980162697008286,0.00299157385678317,0.103189691311433,0.00150286488823732,0.00480842991844262,65,0.0944004373923417,0.00133546425405928,0.00378943672447628,93,0.00612215884875454,1.43564617257182,132.602327204933,0.153457783027532,0.706320217468745,0.0890232511305509,0.0613642605803401,0.148861583488623,0.806324146987683
"2-iminobutanoate/2-iminopropanoate deaminase",0.0979357173355637,0.00419649196436395,0.0983512236682532,0.00284563653480389,0.00661657189278311,65,0.0976453096836839,0.00276855838034532,0.00545613828178407,93,0.00857604037783855,0.0823123438636596,136.670340788612,0.934518767240715,0.989846549019797,0.00720336247678917,0.087297517968844,0.934342900158977,0.999220610047494
"Phosphinothricin acetyltransferase",0.0979138765103888,0.0026277796656868,0.0958193123463749,0.00132722395802979,0.00451871996515996,65,0.0993778192056673,0.00093330677468643,0.00316789468212856,93,0.00551854934204575,-0.644826500359467,121.887779529097,0.520251436544859,0.821808164089997,-0.0364646870141756,0.0549161717382032,0.507666437142774,0.913297510500564
"CDP-diacylglycerol--serine O-phosphatidyltransferase",0.0978283697195911,0.00307366805441598,0.0965606886649797,0.00159094153589634,0.00494732489626206,65,0.0987143833599108,0.00143864520764816,0.00393310352114519,93,0.00632023155724687,-0.340761991933919,133.395536879765,0.733818853234838,0.921195401269862,-0.0220589550573358,0.0641779960481157,0.731523271604439,0.999220610047494
"Glucose-1-phosphate thymidylyltransferase",0.0971437782984333,0.00282383460695781,0.0992129770496716,0.00140840121734265,0.00465485886317092,65,0.0956975641174604,0.00116514771116311,0.00353955788376269,93,0.00584775008430999,0.601156492929363,129.329003120789,0.54878796950045,0.843330968371642,0.0360759779532525,0.0589718926983648,0.541594561779046,0.926319501295229
"Diadenylate cyclase",0.096898519092947,0.00411566155292659,0.102916196975211,0.00282211670087205,0.00658917142085529,65,0.0926926151967413,0.00256050255641442,0.00524712164456316,93,0.00842315057245562,1.21374795458381,133.54680618854,0.226986172981451,0.706320217468745,0.104626229527109,0.0855090068700616,0.222959521697427,0.806324146987683
"Cystathionine gamma-synthase",0.0966844028915652,0.00359047158990942,0.101252240099589,0.00257317190061695,0.00629184074889786,65,0.0934918284988605,0.00166085942046913,0.00422595592096092,93,0.00757931154231017,1.02389399847299,118.054990287653,0.30797884326049,0.706320217468745,0.0797407938334697,0.07469994852346,0.287403742861423,0.82047477878728
"NAD(P)H dehydrogenase (quinone)",0.0966101317393608,0.00504622754551952,0.0964582914748957,0.00415262267952611,0.00799290327490207,65,0.0967162566553848,0.00397717192943655,0.00653951753295561,93,0.0103272354638487,-0.0249791128896133,135.974916838912,0.980108244928983,0.994568835531447,-0.00267080043751571,0.106512037038089,0.980027104552477,0.999220610047494
"1-deoxy-D-xylulose-5-phosphate reductoisomerase",0.0964606614259401,0.00274264405772962,0.0965622236967034,0.00126144538308291,0.00440532087905404,65,0.0963896770431485,0.00115064652593284,0.00351746262092441,93,0.00563732164569575,0.030607913544678,133.788755423204,0.975627843885502,0.994349952862977,0.00178849443870243,0.0579545446166553,0.975420400251653,0.999220610047494
"Formate dehydrogenase",0.0963297768724923,0.00608653992818448,0.0977775223493714,0.00621021391364863,0.0097745461540509,65,0.0953179117542434,0.0056660558831955,0.00780546808829368,93,0.0125086803698489,0.196632300322954,133.799246246849,0.84441365135698,0.959391436819319,0.0254769735459411,0.128490918827515,0.843085406704925,0.999220610047494
"Uroporphyrinogen-III synthase",0.0959656443566433,0.00319111798615897,0.0955302604091263,0.00134296337182164,0.00454543451730439,65,0.0962699449651229,0.00181124688919527,0.00441313641326661,93,0.00633535697125283,-0.116754992552602,149.262001928561,0.907211158585709,0.976996632323071,-0.00771311197232373,0.0678171893586145,0.909594994963826,0.999220610047494
"Thymidine kinase",0.0956416742666312,0.00354857668678776,0.094146073275723,0.00205751350067482,0.00562619354950891,65,0.0966869867871585,0.00196129468539132,0.00459229682898417,93,0.00726245440757006,-0.349869805555957,135.764853477952,0.726978565495983,0.921195401269862,-0.0266312732507928,0.0758126902552347,0.725854337926978,0.999220610047494
"5-amino-6-(5-phosphoribosylamino)uracil reductase",0.0951675368825107,0.00268866625563184,0.0949679355642022,0.00121887072824765,0.00433034148279972,65,0.0953070431802533,0.0011011806298455,0.00344102483772241,93,0.00553104956508967,-0.0613098132751216,133.353954933482,0.951204267725986,0.990493569962849,-0.00356439902147911,0.0576163712557703,0.950750052609264,0.999220610047494
"23S rRNA pseudouridine(746) synthase",0.0951522131347823,0.00448704174636278,0.092211573868261,0.00314645689641169,0.00695751602050362,65,0.0972074986436413,0.00322939688247751,0.00589276655409397,93,0.0091176601623779,-0.547939349175893,138.996884328062,0.584612421030896,0.85508826951722,-0.0527622023214352,0.0965404643156429,0.585482923605323,0.94771125612684
"tRNA pseudouridine(32) synthase",0.0951522131347823,0.00448704174636278,0.092211573868261,0.00314645689641169,0.00695751602050362,65,0.0972074986436413,0.00322939688247751,0.00589276655409397,93,0.0091176601623779,-0.547939349175893,138.996884328062,0.584612421030896,0.85508826951722,-0.0527622023214352,0.0965404643156429,0.585482923605323,0.94771125612684
"Diaminohydroxyphosphoribosylaminopyrimidine deaminase",0.0945818759778256,0.00267287304607164,0.0946323126754953,0.00121690296386639,0.00432684458462317,65,0.094546624522465,0.00107976307436969,0.00340739719410341,93,0.00550744402584962,0.0155586062478603,132.535287396234,0.987609925997672,0.996603340753527,0.000905895352432001,0.0576071154131715,0.987473551126822,0.999220610047494
"Cadmium-exporting ATPase",0.0944474064084553,0.00420857961774574,0.100843132627362,0.00357500630267924,0.00741620502442429,65,0.0899772751801876,0.00223967198659767,0.00490739182046276,93,0.00889283933532148,1.22186593476572,116.745985530614,0.224219733509282,0.706320217468745,0.114009026712726,0.0891668300616036,0.202935609188876,0.806324146987683
"Zinc-exporting ATPase",0.0944474064084553,0.00420857961774574,0.100843132627362,0.00357500630267924,0.00741620502442429,65,0.0899772751801876,0.00223967198659767,0.00490739182046276,93,0.00889283933532148,1.22186593476572,116.745985530614,0.224219733509282,0.706320217468745,0.114009026712726,0.0891668300616036,0.202935609188876,0.806324146987683
