"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"Biotin--[acetyl-CoA-carboxylase] ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Branched-chain-amino-acid transaminase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Carboxynorspermidine decarboxylase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"CDP-diacylglycerol--serine O-phosphatidyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Chorismate mutase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Chorismate synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Crossover junction endodeoxyribonuclease",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"CTP synthase (glutamine hydrolyzing)",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Cysteine--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Cysteine desulfurase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Cytidine deaminase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"D-alanine--D-alanine ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"dCMP deaminase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Demethylmenaquinone methyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Deoxyribose-phosphate aldolase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"dGTPase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Diamine N-acetyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Diaminohydroxyphosphoribosylaminopyrimidine deaminase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Dihydrofolate synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Dihydroneopterin aldolase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Dihydroorotate dehydrogenase (NAD(+))",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Dihydropteroate synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Dimethylallyltranstransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Dipeptidyl-peptidase III",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Diphosphate--fructose-6-phosphate 1-phosphotransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"diphosphate specific)",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"DNA ligase (NAD(+))",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Dolichyl-phosphate beta-D-mannosyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"dTDP-4-dehydrorhamnose 3,5-epimerase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"dTDP-4-dehydrorhamnose reductase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"dTDP-glucose 4,6-dehydratase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"dUTP diphosphatase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Endopeptidase Clp",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Epoxyqueuosine reductase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"FAD synthetase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"FMN reductase (NAD(P)H)",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Fructose-bisphosphatase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Fructose-bisphosphate aldolase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"GDP-L-fucose synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"GDP-mannose 4,6-dehydratase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Geranylgeranyl diphosphate synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glucose-1-phosphate thymidylyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glucose-6-phosphate isomerase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glutamate--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glutamate racemase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glutamine--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glycerate dehydrogenase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glycerol-3-phosphate dehydrogenase (NAD(P)(+))",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glycine--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glycine hydroxymethyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Glycogen phosphorylase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"GMP synthase (glutamine-hydrolyzing)",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Guanylate kinase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Histidine--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Hypoxanthine phosphoribosyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"IMP dehydrogenase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Iron-chelate-transporting ATPase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Isochorismate synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Kdo(2)-lipid IV(A) lauroyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"L-serine ammonia-lyase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"L-threonylcarbamoyladenylate synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Lipid-A-disaccharide synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Lysine--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Malate dehydrogenase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Mannose-6-phosphate isomerase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Methenyltetrahydrofolate cyclohydrolase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Methionine--tRNA ligase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Methionyl-tRNA formyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Methylated-DNA--[protein]-cysteine S-methyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Methylenetetrahydrofolate dehydrogenase (NADP(+))",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"N-carbamoylputrescine amidase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"N(6)-L-threonylcarbamoyladenine synthase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"NAD(+) diphosphatase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"NAD(+) kinase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"NAD(+) synthase (glutamine-hydrolyzing)",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"NAD(P)H-hydrate epimerase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Nicotinamide-nucleotide amidase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Nicotinate-nucleotide adenylyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Oligonucleotidase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Orotate phosphoribosyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Orotidine-5'-phosphate decarboxylase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Pantetheine-phosphate adenylyltransferase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Pantothenate kinase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
"Peptide-methionine (R)-S-oxide reductase",0.887319947621126,0.127122617241091,0.769867374005305,1.68381252858319,0.160949706840519,65,0.969410456062291,3.1693644279084,0.184605491242445,93,0.244916303109682,-0.814739890825578,155.69959922873,0.416465651706147,0.579333573480432,-0.230469851009717,0.296310710547869,0.437866165918733,0.634608817661025
