"description","Overall Mean","Overall SE","Tumor Mean","Tumor Var","Tumor SE","Tumor Ng","Non-Tumor Mean","Non-Tumor Var","Non-Tumor SE","Non-Tumor Ng","SEpooled","t","df","p.x","fdr_p.x","Est","SE","p.y","fdr_p.y"
"6-pyruvoyltetrahydropterin synthase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Argininosuccinate lyase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Argininosuccinate synthase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Aspartate ammonia-lyase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Biotin carboxylase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Cytidine deaminase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Deoxyribose-phosphate aldolase",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
"Diacylglycerol kinase (ATP)",0.449367088607595,0.170571308671676,0.373076923076923,1.70922475961538,0.162159691454271,65,0.502688172043011,6.64876986909771,0.267380158445018,93,0.312710592501481,-0.414476682511079,144.100201874719,0.679141386408501,0.696180776031653,-0.298185415192917,0.778603331969936,0.702259826414823,0.719890439991501
